row_index,a,op,b,c,prompt,freq_a,freq_b,freq_c,freq_prompt,log_freq_a,log_freq_b,log_freq_c,log_freq_prompt,target,target_text,target_num_tokens,target_logprob,avg_target_logprob,model,mean_logprob_per_example,mean_logprob_per_token
65360949,2592000,*,1000,2592000000,2592000 * 1000 =,2,393,1,1,0.47712125471966244,2.595496221825574,0.3010299956639812,0.3010299956639812,2592000000,2592000000,3,-16.96875,-5.65234375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
45374982,166,-,27,139,166 - 27 =,26,501,26,1,1.4313637641589874,2.7007037171450192,1.4313637641589874,0.3010299956639812,139,139,1,-12.1796875,-12.1796875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
120455617,60,+,25,85,60 + 25 =,1269,1158,171,6,3.103803720955957,3.064083435963596,2.2355284469075487,0.8450980400142568,85,85,1,-12.859375,-12.859375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
39608775,134,*,33,4422,134 * 33 =,40,272,3,1,1.6127838567197355,2.436162647040756,0.6020599913279624,0.3010299956639812,4422,4422,2,-18.5,-9.25,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
115663444,576460752303423488,*,2,1152921504606846976,576460752303423488 * 2 =,4,28880,7,1,0.6989700043360189,4.460612226534829,0.9030899869919435,0.3010299956639812,1152921504606846976,1152921504606846976,8,-22.765625,-2.845703125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
33363106,2,*,1069,2138,2 * 1069 =,22476,5,3,1,4.35173834558076,0.7781512503836436,0.6020599913279624,0.3010299956639812,2138,2138,2,-21.296875,-10.6484375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
46504850,10000000000,/,1000000,10000,10000000000 / 1000000 =,6,26,197,1,0.8450980400142568,1.4313637641589874,2.296665190261531,0.3010299956639812,10000,10000,1,-7.9609375,-7.9609375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
54204671,72,+,120,192,72 + 120 =,418,277,230,1,2.622214022966295,2.444044795918076,2.3636119798921444,0.3010299956639812,192,192,1,-14.4765625,-14.4765625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
124142276,64,+,5,69,64 + 5 =,840,10853,114,4,2.924795995797912,4.035589817243458,2.060697840353612,0.6989700043360189,69,69,1,-12.3828125,-12.3828125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
124528723,16,-,12,4,16 - 12 =,2175,2917,15270,46,3.3376588910261424,3.4650852875574327,4.183867477152165,1.6720978579357175,4,4,1,-11.15625,-11.15625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
107687513,600,-,378,222,600 - 378 =,209,21,35,1,2.322219294733919,1.3424226808222062,1.5563025007672873,0.3010299956639812,222,222,1,-14.5078125,-14.5078125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
61423735,-10,+,24,14,-10 + 24 =,204,1119,1481,1,2.311753861055754,3.0492180226701815,3.170848203643309,0.3010299956639812,14,14,1,-12.265625,-12.265625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
21883812,1635,+,1595,3230,1635 + 1595 =,2,1,2,1,0.47712125471966244,0.3010299956639812,0.47712125471966244,0.3010299956639812,3230,3230,2,-20.296875,-10.1484375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
2470260,312,-,46,266,312 - 46 =,21,150,20,1,1.3424226808222062,2.1789769472931693,1.3222192947339193,0.3010299956639812,266,266,1,-13.453125,-13.453125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
75160914,120,*,68,8160,120 * 68 =,532,96,10,3,2.7267272090265724,1.9867717342662448,1.041392685158225,0.6020599913279624,8160,8160,2,-18.5,-9.25,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
43242062,83,+,14,97,83 + 14 =,89,1127,76,1,1.9542425094393248,3.0523090996473234,1.8864907251724818,0.3010299956639812,97,97,1,-15.5078125,-15.5078125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
108587889,330,+,2673,3003,330 + 2673 =,26,2,4,1,1.4313637641589874,0.47712125471966244,0.6989700043360189,0.3010299956639812,3003,3003,2,-17.1875,-8.59375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
59657641,234,+,1,235,234 + 1 =,35,28252,38,1,1.5563025007672873,4.4510645694747835,1.591064607026499,0.3010299956639812,235,235,1,-13.4140625,-13.4140625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
20991602,276,*,37,10212,276 * 37 =,23,209,1,1,1.380211241711606,2.322219294733919,0.3010299956639812,0.3010299956639812,10212,10212,2,-18.453125,-9.2265625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
15197408,1855,/,5,371,1855 / 5 =,1,10853,7,1,0.3010299956639812,4.035589817243458,0.9030899869919435,0.3010299956639812,371,371,1,-13.2109375,-13.2109375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
10992793,10000,*,3,30000,10000 * 3 =,216,18022,41,1,2.3364597338485296,4.2558270827032345,1.6232492903979006,0.3010299956639812,30000,30000,2,-17.46875,-8.734375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
67347979,40000000,/,20,2000000,40000000 / 20 =,3,2293,8,1,0.6020599913279624,3.360593413565249,0.9542425094393249,0.3010299956639812,2000000,2000000,2,-16.546875,-8.2734375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
69628366,-336,+,341,5,-336 + 341 =,2,13,8658,1,0.47712125471966244,1.146128035678238,3.9374677396433775,0.3010299956639812,5,5,1,-11.5390625,-11.5390625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
68019102,29,-,11,18,29 - 11 =,276,1770,1433,2,2.4424797690644486,3.248218561190075,3.1565491513317814,0.47712125471966244,18,18,1,-12.515625,-12.515625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
22569692,169,+,80,249,169 + 80 =,33,366,25,1,1.5314789170422551,2.5646660642520893,1.414973347970818,0.3010299956639812,249,249,1,-13.5234375,-13.5234375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
37970998,38400,/,60,640,38400 / 60 =,2,1042,66,1,0.47712125471966244,3.018284308426531,1.8260748027008264,0.3010299956639812,640,640,1,-11.4140625,-11.4140625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
84256382,11,+,65,76,11 + 65 =,1508,210,151,3,3.17868923977559,2.3242824552976926,2.1818435879447726,0.6020599913279624,76,76,1,-12.9921875,-12.9921875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
13504700,152,-,127,25,152 - 127 =,35,177,1296,1,1.5563025007672873,2.250420002308894,3.11293997608408,0.3010299956639812,25,25,1,-14.2109375,-14.2109375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
76985778,76,+,12,88,76 + 12 =,94,2917,151,2,1.9777236052888478,3.4650852875574327,2.1818435879447726,0.47712125471966244,88,88,1,-14.1796875,-14.1796875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
15014927,1900,+,18,1918,1900 + 18 =,25,939,2,1,1.414973347970818,2.9731278535996988,0.47712125471966244,0.3010299956639812,1918,1918,1,-14.8828125,-14.8828125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
102589619,-2,-,7,-9,-2 - 7 =,1572,5566,234,6,3.196728722623287,3.7456212213069384,2.3710678622717363,0.8450980400142568,-9,-9,2,-20.53125,-10.265625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
12405419,117649,*,7,823543,117649 * 7 =,1,5566,1,1,0.3010299956639812,3.7456212213069384,0.3010299956639812,0.3010299956639812,823543,823543,3,-26.71875,-8.90625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
124831631,5346,/,297,18,5346 / 297 =,3,16,1433,1,0.6020599913279624,1.2304489213782739,3.1565491513317814,0.3010299956639812,18,18,1,-13.203125,-13.203125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
110976586,2027,+,12,2039,2027 + 12 =,1,2917,3,1,0.3010299956639812,3.4650852875574327,0.6020599913279624,0.3010299956639812,2039,2039,2,-17.90625,-8.953125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
117275674,1,*,15,15,1 * 15 =,25718,1810,2086,5,4.410254078446397,3.2579184503140586,3.3195224490654542,0.7781512503836436,15,15,1,-13.1640625,-13.1640625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
102648466,1425,-,682,743,1425 - 682 =,2,8,3,1,0.47712125471966244,0.9542425094393249,0.6020599913279624,0.3010299956639812,743,743,2,-17.171875,-8.5859375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
80262312,552,-,61,491,552 - 61 =,9,104,7,1,1.0,2.0211892990699383,0.9030899869919435,0.3010299956639812,491,491,1,-11.578125,-11.578125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
11262961,99,+,87,186,99 + 87 =,202,53,30,1,2.307496037913213,1.7323937598229686,1.4913616938342726,0.3010299956639812,186,186,1,-13.90625,-13.90625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
111978111,11600,+,20700,32300,11600 + 20700 =,3,2,2,2,0.6020599913279624,0.47712125471966244,0.47712125471966244,0.47712125471966244,32300,32300,2,-17.0,-8.5,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
7163331,3,*,897,2691,3 * 897 =,14276,5,1,1,4.15463695951842,0.7781512503836436,0.3010299956639812,0.3010299956639812,2691,2691,2,-17.953125,-8.9765625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
9030348,-120,+,118,-2,-120 + 118 =,6,25,3371,1,0.8450980400142568,1.414973347970818,3.527887565952705,0.3010299956639812,-2,-2,2,-16.109375,-8.0546875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
48276561,-7,+,14,7,-7 + 14 =,381,1127,5056,2,2.582063362911709,3.0523090996473234,3.7038929536325447,0.47712125471966244,7,7,1,-12.28125,-12.28125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
132410560,538,*,50,26900,538 * 50 =,8,1149,2,2,0.9542425094393249,3.060697840353612,0.47712125471966244,0.47712125471966244,26900,26900,2,-18.96875,-9.484375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
47675812,12251,+,962,13213,12251 + 962 =,1,5,1,1,0.3010299956639812,0.7781512503836436,0.3010299956639812,0.3010299956639812,13213,13213,2,-15.3203125,-7.66015625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
62119288,3000,-,3006,-6,3000 - 3006 =,142,2,470,1,2.155336037465062,0.47712125471966244,2.673020907128896,0.3010299956639812,-6,-6,2,-20.1875,-10.09375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
115589421,49,+,576,625,49 + 576 =,330,32,101,10,2.519827993775719,1.5185139398778875,2.0086001717619175,1.041392685158225,625,625,1,-12.453125,-12.453125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
41736811,119,+,357,476,119 + 357 =,30,12,9,1,1.4913616938342726,1.1139433523068367,1.0,0.3010299956639812,476,476,1,-12.0546875,-12.0546875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
103487297,27,+,13,40,27 + 13 =,537,1266,1073,7,2.7307822756663893,3.1027766148834415,3.0310042813635367,0.9030899869919435,40,40,1,-14.4140625,-14.4140625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
81950251,14,*,5,70,14 * 5 =,1160,10853,368,7,3.064832219738574,4.035589817243458,2.56702636615906,0.9030899869919435,70,70,1,-13.3671875,-13.3671875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
36738716,14,-,15,-1,14 - 15 =,1160,1810,1105,1,3.064832219738574,3.2579184503140586,3.0437551269686796,0.3010299956639812,-1,-1,2,-15.1953125,-7.59765625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
45920758,-52,+,77,25,-52 + 77 =,16,67,1296,1,1.2304489213782739,1.8325089127062364,3.11293997608408,0.3010299956639812,25,25,1,-12.3046875,-12.3046875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
63715334,2163,+,1641,3804,2163 + 1641 =,2,2,3,1,0.47712125471966244,0.47712125471966244,0.6020599913279624,0.3010299956639812,3804,3804,2,-17.046875,-8.5234375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
94551237,21,+,25,46,21 + 25 =,803,1158,209,4,2.905256048748451,3.064083435963596,2.322219294733919,0.6989700043360189,46,46,1,-12.09375,-12.09375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
75146675,789768,-,504,789264,789768 - 504 =,1,10,1,1,0.3010299956639812,1.041392685158225,0.3010299956639812,0.3010299956639812,789264,789264,3,-23.75,-7.91796875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
71021761,1800,-,2000,-200,1800 - 2000 =,66,113,10,1,1.8260748027008264,2.0569048513364727,1.041392685158225,0.3010299956639812,-200,-200,2,-18.9375,-9.46875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
73578827,29,+,156,185,29 + 156 =,276,37,39,1,2.4424797690644486,1.5797835966168101,1.6020599913279625,0.3010299956639812,185,185,1,-13.4296875,-13.4296875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
24847756,999,*,70,69930,999 * 70 =,59,295,1,1,1.7781512503836436,2.4712917110589387,0.3010299956639812,0.3010299956639812,69930,69930,2,-16.015625,-8.0078125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
115663444,15,*,576460752303423488,8646911284551352320,15 * 576460752303423488 =,1727,16,2,1,3.2375437381428744,1.2304489213782739,0.47712125471966244,0.3010299956639812,8646911284551352320,8646911284551352320,7,-52.75,-7.53515625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
56771189,1821,-,1336,485,1821 - 1336 =,1,2,5,1,0.3010299956639812,0.47712125471966244,0.7781512503836436,0.3010299956639812,485,485,1,-13.15625,-13.15625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
64674905,5000,/,5,1000,5000 / 5 =,122,10853,313,2,2.089905111439398,4.035589817243458,2.496929648073215,0.47712125471966244,1000,1000,1,-11.0703125,-11.0703125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
120245564,140,-,50,90,140 - 50 =,130,1149,503,1,2.1172712956557644,3.060697840353612,2.7024305364455254,0.3010299956639812,90,90,1,-14.828125,-14.828125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
66500012,4220,+,1780,6000,4220 + 1780 =,2,1,88,1,0.47712125471966244,0.3010299956639812,1.9493900066449128,0.3010299956639812,6000,6000,1,-14.2734375,-14.2734375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
125850469,23,*,27,621,23 * 27 =,494,501,4,3,2.694605198933569,2.7007037171450192,0.6989700043360189,0.6020599913279624,621,621,2,-16.09375,-8.046875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
99701527,6,*,152,912,6 * 152 =,6247,26,10,1,3.7957410208692437,1.4313637641589874,1.041392685158225,0.3010299956639812,912,912,1,-14.6328125,-14.6328125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
49209033,63,+,61,124,63 + 61 =,201,104,49,1,2.305351369446624,2.0211892990699383,1.6989700043360187,0.3010299956639812,124,124,1,-12.65625,-12.65625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
32897958,132,-,112,20,132 - 112 =,58,61,2291,1,1.7708520116421442,1.792391689498254,3.3602146132953523,0.3010299956639812,20,20,1,-14.1875,-14.1875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
97299042,1,-,34,-33,1 - 34 =,25718,307,23,1,4.410254078446397,2.4885507165004443,1.380211241711606,0.3010299956639812,-33,-33,2,-19.296875,-9.6484375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
131940700,42,+,18,60,42 + 18 =,368,939,921,2,2.56702636615906,2.9731278535996988,2.9647309210536292,0.47712125471966244,60,60,1,-15.4296875,-15.4296875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
57455753,38,+,14,52,38 + 14 =,234,1127,238,2,2.3710678622717363,3.0523090996473234,2.3783979009481375,0.47712125471966244,52,52,1,-13.5859375,-13.5859375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
47157483,128,-,9,119,128 - 9 =,473,3785,50,1,2.6757783416740852,3.5781806096277777,1.7075701760979363,0.3010299956639812,119,119,1,-12.5546875,-12.5546875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
131470554,5,*,16,80,5 * 16 =,8401,2263,632,45,3.924382677201973,3.354876422516234,2.801403710017355,1.662757831681574,80,80,1,-16.8125,-16.8125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
132288761,1547419,+,7936434,9483853,1547419 + 7936434 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,9483853,9483853,4,-27.96875,-6.9921875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
10373216,375,*,2,750,375 * 2 =,26,28880,84,1,1.4313637641589874,4.460612226534829,1.9294189257142929,0.3010299956639812,750,750,1,-12.7734375,-12.7734375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
88590780,1945,+,23,1968,1945 + 23 =,6,466,3,1,0.8450980400142568,2.6693168805661123,0.6020599913279624,0.3010299956639812,1968,1968,1,-12.3203125,-12.3203125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
82592032,11,-,22,-11,11 - 22 =,1508,592,140,2,3.17868923977559,2.7730546933642626,2.1492191126553797,0.47712125471966244,-11,-11,2,-17.34375,-8.671875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
97465444,1234,*,99,122166,1234 * 99 =,31,154,1,1,1.505149978319906,2.1903316981702914,0.3010299956639812,0.3010299956639812,122166,122166,2,-20.75,-10.375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
83640924,0,*,137,0,0 * 137 =,9343,45,12269,1,3.9705328297683242,1.662757831681574,4.0888445627270045,0.3010299956639812,0,0,1,-11.140625,-11.140625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
70198811,3510,+,135,3645,3510 + 135 =,1,70,3,1,0.3010299956639812,1.8512583487190752,0.6020599913279624,0.3010299956639812,3645,3645,2,-15.0,-7.5,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
49733312,7542,-,2457,5085,7542 - 2457 =,2,1,2,1,0.47712125471966244,0.3010299956639812,0.47712125471966244,0.3010299956639812,5085,5085,2,-21.0625,-10.53125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
67820467,144,+,195,339,144 + 195 =,172,22,6,1,2.2380461031287955,1.3617278360175928,0.8450980400142568,0.3010299956639812,339,339,1,-13.8359375,-13.8359375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
121247926,101,-,45,56,101 - 45 =,123,419,416,1,2.093421685162235,2.6232492903979003,2.6201360549737576,0.3010299956639812,56,56,1,-14.1796875,-14.1796875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
84256382,45,+,13,58,45 + 13 =,554,1266,153,1,2.7442929831226763,3.1027766148834415,2.187520720836463,0.3010299956639812,58,58,1,-13.3984375,-13.3984375,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
131376015,90,-,36,54,90 - 36 =,467,516,348,1,2.670245853074124,2.7134905430939424,2.5428254269591797,0.3010299956639812,54,54,1,-13.6875,-13.6875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
121011455,70400,*,12,844800,70400 * 12 =,1,2917,1,1,0.3010299956639812,3.4650852875574327,0.3010299956639812,0.3010299956639812,844800,844800,3,-21.203125,-7.06640625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
115435318,99,+,55,154,99 + 55 =,202,207,45,1,2.307496037913213,2.3180633349627615,1.662757831681574,0.3010299956639812,154,154,1,-11.9296875,-11.9296875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
27546110,9887,+,2,9889,9887 + 2 =,2,28880,1,1,0.47712125471966244,4.460612226534829,0.3010299956639812,0.3010299956639812,9889,9889,2,-15.7890625,-7.89453125,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
128462036,817420,/,4,204355,817420 / 4 =,1,14623,1,1,0.3010299956639812,4.165066178389756,0.3010299956639812,0.3010299956639812,204355,204355,2,-20.3125,-10.15625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
71506545,900,+,4500,5400,900 + 4500 =,127,7,23,1,2.1072099696478683,0.9030899869919435,1.380211241711606,0.3010299956639812,5400,5400,2,-12.53125,-6.265625,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
120314037,123,+,1,124,123 + 1 =,137,28252,49,6,2.1398790864012365,4.4510645694747835,1.6989700043360187,0.8450980400142568,124,124,1,-13.2421875,-13.2421875,EleutherAI/pythia-2.8b-deduped,-15.185553515625,-9.990495733963815
